the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000008DCC3562CCFA54C0DD4DE7FF9FBC4140,15829,0101000020110F0000CBA90CB66BD161C1AE3C1F6C54215041,15082,>1m <=5m,ATBI DATABASE,,1446831947000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235168,3929485,35.473626,-83.91872,Chilhowee Lake,,2097.472168,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831947000,GRSM,UNR,,7,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000B5185BEC9CF654C07402C84086C74140,15998,0101000020110F0000385B31B8DDCD61C114ADB3DAB32C5041,15249,>1m <=5m,ATBI DATABASE,,1446832028000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241377,3938759,35.558778,-83.853324,Abrams Creek Upper,,2103.576172,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446832028000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000A7C0BDC371F754C04E502706ECC64140,15953,0101000020110F000087A8587C92CE61C1B152B8D8122C5041,15204,>1m <=5m,ATBI DATABASE,,1446832006000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240184,3938271,35.554071,-83.866314,Abrams Creek Lower,Coalen Ground Branch,2432.997559,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446832006000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E2A1E646B9F754C0CD115E3484C64140,15938,0101000020110F0000A06F9F38CFCE61C1DA002478A62B5041,15189,>1m <=5m,ATBI DATABASE,,1446831999000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239778,3937931,35.550903,-83.870679,Abrams Creek Lower,,2404.083984,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831999000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000007EDD006BE9F754C07712E5A03EC74140,15923,0101000020110F000077A57C1BF8CE61C1C6F19B14692C5041,15176,>1m <=5m,ATBI DATABASE,,1446831993000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239530,3938570,35.556592,-83.873618,Abrams Creek Lower,,2495.39502,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831993000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F5B484FB4FF754C0AB95E7D300C74140,15959,0101000020110F00006A6F68CB75CE61C1F8BB6890282C5041,15210,>1m <=5m,ATBI DATABASE,,1446832009000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240373,3938336,35.554706,-83.864253,Abrams Creek Upper,Coalen Ground Branch,2378.185547,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446832009000,GRSM,UNR,,4,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000002CB0234864F854C07ADE9FE8C0C74140,15902,0101000020110F0000AB2CA57460CF61C1F9712917F12C5041,15155,>1m <=5m,ATBI DATABASE,,1446831983000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238863,3939031,35.560568,-83.881117,Abrams Creek Lower,Peckerwood Branch,2219.545166,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831983000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ABE5224C3EF854C0DA8AE4C816C64140,15910,0101000020110F000071DC0B3240CF61C1A46E1E40342B5041,15163,>1m <=5m,ATBI DATABASE,,1446831987000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239031,3937582,35.547564,-83.878798,Abrams Creek Lower,,2479.144531,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831987000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EFC55EC25DF854C0364923DB03C64140,15899,0101000020110F00002B7C82EA5ACF61C1417FF57D202B5041,15152,>1m <=5m,ATBI DATABASE,,1446831981000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238855,3937523,35.546986,-83.880718,Abrams Creek Lower,Rabbit Creek,2517.080078,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831981000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000075597A376DFA54C07E99FEE5CDC64140,15843,0101000020110F0000FCF8C5E21AD161C15442E065F32B5041,15096,>1m <=5m,ATBI DATABASE,,1446831954000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235956,3938293,35.553152,-83.912912,Abrams Creek Lower,,2907.317383,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831954000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001552983935FA54C06BAB0542A7C64140,15850,0101000020110F0000D6860055EBD061C16532A00FCB2B5041,15103,>1m <=5m,ATBI DATABASE,,1446831957000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236262,3938153,35.551972,-83.909494,Abrams Creek Lower,,2879.582031,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831957000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865900800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000175CD1B840FA54C05BC4A0E187C44140,15846,0101000020110F0000069FAE18F5D061C1A44E58E493295041,15099,>1m <=5m,ATBI DATABASE,,1446831955000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236144,3936315,35.53539,-83.910196,Abrams Creek Lower,,2615.168945,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831955000,GRSM,UNR,,4,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000771200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E3707E74BEF954C034626D33A5C44140,15858,0101000020110F000045ADF07586D061C113C2077EB2295041,15111,>1m <=5m,ATBI DATABASE,,1446831961000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236868,3936393,35.536285,-83.902245,Chilhowee Lake,Parson Branch,2618.943115,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831961000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000656F9E87C6F954C009786727A2C44140,15857,0101000020110F000034CF8C518DD061C14DA6ED4FAF295041,15110,>1m <=5m,ATBI DATABASE,,1446831961000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236823,3936384,35.536192,-83.902738,Chilhowee Lake,Parson Branch,2591.98999,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831961000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A2394355F2F954C0D6D43CCB9CC44140,15853,0101000020110F00001F194D85B2D061C1918ED0B7A9295041,15106,>1m <=5m,ATBI DATABASE,,1446831959000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236580,3936373,35.536028,-83.905412,Chilhowee Lake,,2552.921631,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831959000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006FB1C6CCEAF954C093F8ACD09FC44140,15854,0101000020110F000022E06F1FACD061C130D10ADFAC295041,15107,>1m <=5m,ATBI DATABASE,,1446831959000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236622,3936382,35.53612,-83.904952,Chilhowee Lake,,2566.34375,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831959000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029AB001738F954C09C8F385220C54140,15868,0101000020110F000052D5235814D061C14506A8FE322A5041,15121,>1m <=5m,ATBI DATABASE,,1446831966000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237624,3936788,35.540042,-83.894044,Abrams Creek Lower,,2671.603027,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831966000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E7099D3A83F854C0C1520C790CC24140,15885,0101000020110F0000D57334BD7ACF61C19A3653CFFC265041,15138,>1m <=5m,ATBI DATABASE,,1446831974000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238547,3934091,35.515999,-83.883005,Chilhowee Lake,,4726.155273,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831974000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,-631152000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E61000003D4A88F95FF854C0AB92972847C24140,15893,0101000020110F00006E6233CC5CCF61C18D49760B3A275041,15146,>1m <=5m,ATBI DATABASE,,1446831978000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238748,3934284,35.51779,-83.880854,Lake Cheoah-Little Tennessee River,,4652.457031,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831978000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896832000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BE1D88FC78F854C04B73DA3C96C14140,15887,0101000020110F00006A22450A72CF61C11AD5667181265041,15140,>1m <=5m,ATBI DATABASE,,1446831975000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238592,3933689,35.512391,-83.88238,Lake Cheoah-Little Tennessee River,,4614.303711,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831975000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896832000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000756F640284F854C08DDAEF23D3C14140,15883,0101000020110F00002C8EE0667BCF61C1C5C001FDC0265041,15136,>1m <=5m,ATBI DATABASE,,1446831973000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238537,3933897,35.514249,-83.883053,Lake Cheoah-Little Tennessee River,,4706.000488,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831973000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896832000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000062BC498058F854C06D05EEFCFFC04140,15894,0101000020110F0000EA1C487356CF61C1CA2014AEE4255041,15147,>1m <=5m,ATBI DATABASE,,1446831979000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238757,3933175,35.507805,-83.880398,Lake Cheoah-Little Tennessee River,,4244.361816,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831979000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896745600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000699139D4DF854C072954FD843C14140,15897,0101000020110F0000BC231A344DCF61C12058387A2B265041,15150,>1m <=5m,ATBI DATABASE,,1446831980000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238824,3933403,35.509876,-83.879733,Lake Cheoah-Little Tennessee River,,4381.217285,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831980000,GRSM,UNR,,6,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896745600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000096C8CBBB06F854C02B43F8FEE3C04140,15912,0101000020110F00009B454F0111CF61C17FCABA79C7255041,15165,>1m <=5m,ATBI DATABASE,,1446831988000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239207,3933067,35.506951,-83.875407,Lake Cheoah-Little Tennessee River,,4118.098633,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831988000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896745600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FA70473A2EF854C07E5E9CF8EAC04140,15908,0101000020110F00005965258C32CF61C11B08B5C0CE255041,15161,>1m <=5m,ATBI DATABASE,,1446831986000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238989,3933097,35.507164,-83.877817,Lake Cheoah-Little Tennessee River,,4194.943359,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446831986000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896745600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004D177B9288FB54C0DA477E2F4BC04140,15805,0101000020110F00008CD92B8A0BD261C1EA56380D28255041,15058,>1m <=5m,ATBI DATABASE,,1446831935000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234220,3932696,35.502288,-83.930207,Chilhowee Lake,Parson Branch,1492.285034,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831935000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988675200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000DE818D2D3CFB54C0FEDA54C607C14140,15814,0101000020110F0000E95477A8CAD161C19F5ED6CDEC255041,15067,>1m <=5m,ATBI DATABASE,,1446831940000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234662,3933322,35.508043,-83.925544,Chilhowee Lake,Parson Branch,1653.061279,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831940000,GRSM,UNR,,2,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AB3E78693AFB54C0CE4351A04FC14140,15816,0101000020110F000013098328C9D161C131CEF7C437265041,15069,>1m <=5m,ATBI DATABASE,,1446831940000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234679,3933565,35.510236,-83.925436,Chilhowee Lake,Parson Branch,1705.183105,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831940000,GRSM,UNR,,2,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000053BA2EDB32FB54C0ED285666FAC14140,15819,0101000020110F00005B9DB8BDC2D161C18F6DB5F3E9265041,15072,>1m <=5m,ATBI DATABASE,,1446831942000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234738,3934142,35.515447,-83.924975,Chilhowee Lake,Parson Branch,1775.780762,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831942000,GRSM,UNR,,4,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930096000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D5115AEB38FB54C0711FE4B545C24140,15817,0101000020110F0000A1A1FAE3C7D161C1E983A78838275041,15070,>1m <=5m,ATBI DATABASE,,1446831941000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234712,3934398,35.517746,-83.925345,Chilhowee Lake,Parson Branch,1810.098389,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831941000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902102400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
