the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000009983FB5C28F854C072F92B3E67BB4140,30754,0101000020110F0000562B18912DCF61C100136E460E205041,29911,>1m <=5m,ATBI DATABASE,,1446840119000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238882,3928316,35.464081,-83.877459,Lake Cheoah-Little Tennessee River,,1588.573486,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446840119000,GRSM,UNR,,9,,,Twentymile Trail,Twenty Mile Ranger Station Parking # 2,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000808525E12CFC54C093BEF13E59C44140,30665,0101000020110F000090AB011697D261C1A0B64E3863295041,29822,>1m <=5m,ATBI DATABASE,,1446840075000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233415,3936238,35.533967,-83.940235,Chilhowee Lake,Bunker Hill Branch,2318.101318,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840075000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A9B0E7A501FC54C05E0CF64A4CC44140,30666,0101000020110F0000D145985E72D261C16E908EB355295041,29823,>1m <=5m,ATBI DATABASE,,1446840076000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233653,3936187,35.533571,-83.937596,Abrams Creek Lower,Bunker Hill Branch,2606.614502,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840076000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D26027C27FE54C02716D1E6E0C74140,30654,0101000020110F000051097F5845D461C1C68ED37D122D5041,29811,>1m <=5m,ATBI DATABASE,,1446840069000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230703,3939382,35.561544,-83.971156,Abrams Creek Lower,Panther Creek,1249.553101,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840069000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BA45003A63FE54C0EE33F64BA2C74140,30650,0101000020110F00002863B01578D461C1C526AF21D12C5041,29807,>1m <=5m,ATBI DATABASE,,1446840067000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230366,3939180,35.559634,-83.974802,Abrams Creek Lower,Panther Creek,1157.474365,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840067000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BFC3612744FE54C0AB92C2A823C74140,30652,0101000020110F00006215D4B15DD461C1371D0BED4C2C5041,29809,>1m <=5m,ATBI DATABASE,,1446840068000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230525,3938746,35.555769,-83.972906,Abrams Creek Lower,Panther Creek,1094.465698,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840068000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CD28F1146DFE54C0D26A39B176C74140,30648,0101000020110F0000EA6E6C7480D461C198CAF29BA32C5041,29805,>1m <=5m,ATBI DATABASE,,1446840066000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230307,3939034,35.558303,-83.975404,Abrams Creek Lower,Panther Creek,1151.061279,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840066000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003AB7B03E63FE54C01C03DF327CC74140,30649,0101000020110F00009CECAB1978D461C1E0AC965BA92C5041,29806,>1m <=5m,ATBI DATABASE,,1446840066000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230362,3939051,35.558471,-83.974803,Abrams Creek Lower,Panther Creek,1063.980347,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840066000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000083F76C5526FE54C0E169E39C19C74140,30653,0101000020110F00009E984E5E44D461C1CCB32870422C5041,29810,>1m <=5m,ATBI DATABASE,,1446840068000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230689,3938707,35.555462,-83.971086,Abrams Creek Lower,Panther Creek,1463.601074,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840068000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020038400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006DA3534D4CFE54C0FB1F8674FDC64140,30651,0101000020110F0000F00A6C9D64D461C11BC8190B252C5041,29808,>1m <=5m,ATBI DATABASE,,1446840067000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230476,3938618,35.554603,-83.973403,Abrams Creek Lower,Mitchell Branch,1307.872559,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840067000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020038400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000C54339E0F9FF54C0326DCAD83AC74140,30634,0101000020110F0000C449BD73D1D561C1C407F421652C5041,29789,>1m <=5m,ATBI DATABASE,,1446840056000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228105,3938898,35.556477,-83.999622,Abrams Creek Lower,Abrams Creek,1026.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840056000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5E1B0A1ACFF54C052C6095D53C74140,30635,0101000020110F0000B8F738D98FD561C1C06117BA7E2C5041,29791,>1m <=5m,ATBI DATABASE,,1446840057000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228535,3938968,35.557225,-83.994907,Abrams Creek Lower,Abrams Creek,964.996094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840057000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EF004AA1BEFF54C054DADA834FC74140,28004,0101000020110F0000BA0275229FD561C131F098B57A2C5041,29790,>1m <=5m,ATBI DATABASE,,1446840057000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228435,3938958,35.557107,-83.996006,Abrams Creek Lower,Abrams Creek,872.771667,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446840057000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000005CA71FD74FF54C0F3070C6406C74140,30636,0101000020110F0000B55C949760D561C120971D5F2E2C5041,29792,>1m <=5m,ATBI DATABASE,,1446840058000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228835,3938698,35.554876,-83.991511,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840058000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D135087D4DFF54C01CCC531B31C74140,30640,0101000020110F000032C01A0B3FD561C12140E6F65A2C5041,29796,>1m <=5m,ATBI DATABASE,,1446840060000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229058,3938836,35.556179,-83.9891,Abrams Creek Lower,Panther Creek,959.628174,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840060000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988848000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000005EB06FB59BFB54C0638028BE78C84140,30669,0101000020110F0000310FDBCA1BD261C12A836B05B12D5041,29826,>1m <=5m,ATBI DATABASE,,1446840078000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234325,3939788,35.566178,-83.931375,Abrams Creek Lower,Bear Den Branch,2209.376221,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840078000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007661CCDF62FB54C017152E414CC84140,30679,0101000020110F0000CCF8D785EBD161C137ED8592822D5041,29836,>1m <=5m,ATBI DATABASE,,1446840082000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234635,3939628,35.56482,-83.927906,Abrams Creek Lower,Bear Den Branch,2057.939453,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840082000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B66FC077D3FB54C0DB55C3E3BAC94140,30667,0101000020110F00002A4909264BD261C118C78463012F5041,29824,>1m <=5m,ATBI DATABASE,,1446840077000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234049,3940888,35.576009,-83.934778,Abrams Creek Lower,,1977.262085,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840077000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A6613F5EC4FB54C013727740D3C94140,30668,0101000020110F0000F8F90F533ED261C1E432F6D31A2F5041,29825,>1m <=5m,ATBI DATABASE,,1446840077000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234135,3940968,35.576753,-83.933856,Abrams Creek Lower,,2042.07373,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840077000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DE39013E99FB54C0A700452AE1C94140,30673,0101000020110F0000E8AA94B219D261C1657F445B292F5041,29830,>1m <=5m,ATBI DATABASE,,1446840079000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234375,3941008,35.577177,-83.931224,Abrams Creek Lower,,2304.960693,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840079000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A31C2F519BFB54C0E20BA2D4EFC94140,30671,0101000020110F00004020B6751BD261C1F097ABAB382F5041,29828,>1m <=5m,ATBI DATABASE,,1446840079000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3941058,35.577625,-83.931351,Abrams Creek Lower,,2339.017334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840079000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000049E7A0A490FB54C0D652C335F9C94140,30674,0101000020110F0000C080F36412D261C13FDC0077422F5041,29831,>1m <=5m,ATBI DATABASE,,1446840080000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234425,3941088,35.577911,-83.930699,Abrams Creek Lower,Polecat Branch,2377.244141,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840080000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000D188C602FFB54C08C4F7C1A4FC94140,30683,0101000020110F0000F4E74DC9BFD161C11E8A00D7902E5041,29840,>1m <=5m,ATBI DATABASE,,1446840084000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234946,3940496,35.57272,-83.924762,Abrams Creek Lower,Hannah Branch,1933.549561,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840084000,GRSM,UNR,,10,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000017BD88F3E6FA54C0FE1B06C39EC84140,30694,0101000020110F000009836A4682D161C12DCB60B7D82D5041,29851,>1m <=5m,ATBI DATABASE,,1446840089000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235329,3939887,35.567338,-83.920342,Abrams Creek Lower,,2261.969971,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840089000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000013A99B5194F854C009B75915D1CA4140,30750,0101000020110F000049A2E34089CF61C1E2C166E523305041,29907,>1m <=5m,ATBI DATABASE,,1446840117000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238675,3941694,35.584499,-83.884049,Abrams Creek Lower,,2247.981201,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840117000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000359D68AD01F954C01420B46553CB4140,30741,0101000020110F0000DE3FBB21E6CF61C16E6E17FDAB305041,29898,>1m <=5m,ATBI DATABASE,,1446840112000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238083,3942153,35.588476,-83.890723,Abrams Creek Lower,,1929.095337,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840112000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008655458337F954C074E9973C29CB4140,30737,0101000020110F00004FDCABDA13D061C127362EF57F305041,29894,>1m <=5m,ATBI DATABASE,,1446840110000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237781,3942019,35.587189,-83.894009,Abrams Creek Lower,Hickory Turn Branch,1960.980957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840110000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F66150B57CFA54C0919854F8A9CB4140,30716,0101000020110F0000C68AF50A28D161C1154F756706315041,29873,>1m <=5m,ATBI DATABASE,,1446840100000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235995,3942508,35.591118,-83.913857,Abrams Creek Lower,,1995.094727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840100000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C5F0F22367FA54C0342C92EBB0CB4140,30718,0101000020110F00002A80A9B915D161C19027B5A90D315041,29875,>1m <=5m,ATBI DATABASE,,1446840101000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236115,3942528,35.59133,-83.912541,Abrams Creek Lower,,1962.981201,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840101000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005DB110C761FA54C02E372437C8CB4140,30719,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,29876,>1m <=5m,ATBI DATABASE,,1446840102000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446840102000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Sassafras_albidum,Sassafras  albidum,35604,Sassafras,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Laurales, , , , ,Lauraceae, ,~,observed, ,year,cert,Fridley Veg Plots
